2675-781;RUA MARQUESA DE ALORNA n.4
2680-035;RUA CIDADE DE BENGUELA, LOTE 48
2680-040;ALAM. DR FRANCISCO SA CARNEIRO, 30
2680-048;R. HEROIS DE MUCABA - BAIRRO DE ANGOLA
2680-111;Rua Cruz do Tanque 41
2680-115;Rua Gomes Fernandes 2B
2680-177;Rua Boqueirão Ferro, 1
2680-186;RUA MANUEL DA MAIA LT I-4
2680-359;RUA ALMEIDA GARRETE LOTE 30 LJ.D
2680-458;RUA DAS OLIVEIRAS
2680-493;RUA CAMINHO DO POVO LOTE 138
2680-494;RUA DO CENTRO SOCIAL
2685-005;R. Cooperativa A Sacavenense 25 C/F
2685-023;PRACETA AUGUSTO FERREIRA GEIRINHAS LT 6
2685-038;Rua Cidade de Goa 12
2685-051;R. ESTADO DA INDIA 13B
2685-099;LARGO 1.º DE MAIO, N.º 1
2685-105;PRAÇA DA REPUBLICA S/N - QUIOSQUE AGUIA
2685-138;RUA ALVARO PEDRO GOMES ,Nº13
2685-202;AVENIDA DAS ESCOLAS Nº20
2685-204;Avenida das Escolas Nº9
2685-223;Rotunda Nuno Rodrigues Santos, Ljs 5-6
2685-232;AV DA REPUBLICA
2685-312;RUA ARY DOS SANTOS 22 A
2685-331;RUA DOS MARIRS DE TIMOR 34
2685-332;R. FRANSISCO SALGADO ZENHA, LT. 5
2685-334;Rua da Guiné
2685-339;RUA PROF. HENRIQUE BARROS 1
2685-346;RUA MAESTRO LOPES GRAÇA 16B
2685-363;RUA DE NACALA N 4 A
2685-378;Av. Severiano Falcao, nº6
2685-379;Av. Severiano Falcão - Nº9
2685-380;AV.SEVERIANO FALCAO,17
2685-388;RUA 1º MAIO Nº9 - FIGO MADURO
2685-451;RUA CIDADE DE LUANDA, JAN
2685-490;PRACETA FERNANDO PESSOA Nº6 1º DTO.
2685-502;MARINHAS D.PEDRO
2685-601;Rotunda Nuno Rodrigues Santos, Loja 28 -
2685-754;RUA FRANCISCO SOUSA TAVARES, Nº3
2686-963;R.GUINE-CAETANO AUTO
2689-514;R GUINE 26
2689-517;R.GUINE,7-7A
2690-328;Rua David Mourão Ferreira Nº4
2690-334;QTA. SRA ROCHA, EN10-KM 135,2
2690-344;Rua de Angola
2690-390;EN10 - EDIFICIO FACLIMA
2690-417;RUA JOSÉ FERREIRA CLETO, Nº3,  R/CH ESQU
2690-435;Rua Bartolomeu Dias B-Funchal 18
2690-519;RUA D. PEDRO V - PIRESCOXE
2695-008;PTA MIGUEL TORGA,(REPROGRAFIA)
2695-009;Praceta Padre Abel Varzim
2695-013;PRC.ALIANCA OPERARIA 1
2695-020;R. ANTONIO FERREIRA, 5
2695-050;PRAÇETA JOSÉ REGIO 13A
2695-138;R.DOS EQUCALIPTOS
2695-361;MARINHAS D.PEDRO
2695-390;RUA HORTA DOS BACELOS-EDF EMPRESARIAL TE
2695-553;RUA DE LOURES 18
2695-642;RUA PRAZERES, 19/19A - BAIRRO CACHOEIRAS
2695-701;RUA D. AONSO HENRIQUES, N57 R/C
2695-722;Rua Deputado Pedro Botelho Neves 19
2695-725;R.DEPUTADO PEDRO BOTELHO NEVES 23
2695-732;PRACETA PADRE VICENTE Nº4 B
2695-790;RUA GENERAL NORTON MATOS 22
2699-501;Rua D. Nuno Álvares Pereira, nº 4
2700-006;R. Actor Antonio Silva 1
2700-014;RUA AFONSO DE ALBUQUERQUE 10 A
2700-211;RUA CONSELHEIRO PEQUITO Nº 11 -1º
2700-237;RUA DIOGO BERNARDES 41 C
2700-339;PR.ERNESTO M.ANTUNES,1
2700-341;Rua Elias Garcia Nº 446 A
2700-405;C.C. BABILONIA LOJA 1
2700-422;Rua Gil Vicente,13 Amadora
2700-443;RUA ADRIANA DE VECHI, Nº3, BL.1, 1ºC
2700-458;PRAÇA DA IGREJA Nº31
2700-617;R.OLIVEIRA MARTINS,1-1A
2700-748;ESTAÇÃO CP AMADORA LOJA9
2700-771;R. SEBASTIÃO DA GAMA 20C
2705-018;AV. DR. BRANDÃO DE VASCONCELOS N .82
2705-049;RUA DA MADORNA 9
2705-329;Avenida Alfredo Coelho 28
2705-416;ESTRADA DA ALDEIA, 43 PAV. A ALDEIA DA G
2705-837;Parque Cheral km 64.5, ARM 3
2705-887;AVENIDA GENERAL HUMBERTO DELGADO 91 VILV
2710-000;AV. 10 DE AGOSTO, 165 POBRAL
2710-022;AV. DR. LUIS SÁ Nº 9A ARMAZEM M
2710-039;ESTRADA NACIONAL 9 KM 17 S/N
2710-088;EN 249/4,KM 0.1
2710-089;C.EMP.ABRUNHEIRA-ARM.13
2710-144;AV.PEDRO ÁLVARES CABRAL - ARM. A4-A5
2710-162;ABRUNHEIRA PARK,E.N.249-KM. 4
2710-186;RUA ALTO DA BONITO, Nº 3
2710-263;Av. Pedro Alvares Cabral,Armazém B-7
2710-297;Rua Particular á Av. Pedro Álvares Cabra
2710-418;Av Almirante Gago Coutinho N.132/134  Ed
2710-450;ESTRADA REAL 33 EDIF. D
2710-648;R. DOS GIRASSOIS VIV. CASTRO GUIMARAES
2710-693;BELOURA OFFICE PARK
2710-694;ALAMEDA DA FONTE VELHA, N.º 35
2710-723;AVENIDA FRANÇOIS MITTERAND Nº29  LOJA B
2710-724;AV.PAUL HARRIS,1-BL.B P.0
2714-523;RUA DAS MACAROCAS Nº
2715-097;AV.DA LIBERDADE 3
2715-098;ESTR. DO IRMAO SN
2715-103;Praceta do Movimento Para Criacao da Fre
2715-109;Avenida 1 de Dezembro, 7D
2715-128;AV. MARQ. DE POMBAL N 524 EDIFICIO FABRI
2715-214;Av. D. Afonso Henriques, nº2
2715-276;R DA ESCOLA D MARIA
2715-398;R. Nossa Sra. da Piedade Nº 1
2715-406;RUA DOUTOR PROFESSOR JOAQUIM FONTES 14
2715-677;RUA DAS GALEGAS
2720-000;R.Alfredo Silva 8,2º
2720-008;LARGO ALEXANDRE DE GUSMAO 18 A
2720-081;AV. JOÃO PAULO II
2720-092;EST.CASAL CANAS,LT.3
2720-159;AV. D. CARLOS I, 9
2720-191;EST DE STA CRUZ DA DAMAIA, LJ 8 E 9
2720-192;PRACETA D. MARIA II 3
2720-198;Rua Dr Francisco Tavares 13A
2720-413;EST.NAC.249.1-KM
2720-493;PRACETA AFONSO LOPES VIEIRA
2720-525;RUA TENENTE GOUVEIA 3, 5
2720-539;RUA VIEIRA LUSITANO 7 A E B
2724-002;AV. DOS HOSPITAIS CIVIS DE LISBOA Nº 8 R
2725-039;AV. CAPITÃES DE ABRIL, 40 A/B
2725-109;Est. Mem Martins, 7
2725-124;RUA DO ROSMANINHO N.º7
2725-132;RUA SANTOS CARVALHO, 24 - 1ºB
2725-209;Rua José Afonso, N 17, Cave
2725-265;AV.CHABY PINHEIRO Nº1 1ºDTO
2725-286;Rua Domingos Saraiva, 1 A MEM MARTINS
2725-368;RUA DA MADRESSILVA 1-7
2725-473;ZONA INDUSTRIAL DE S. CARLOS LETRA H
2725-552;AV. MIGUEL TORGA, Nº 14A, TAPADA MERCES
2725-604;R.ABEL MANTA, 14-LJ. C
2726-701;RUA CASAIS DA RIBEIRA ESTRADA DO
2726-902;R.Quinta do Recanto , 37
2730-053;R. CONSIGLIERI PEDROSO N 90
2730-054;R. Bartolomeu Dias (ant. escola primaria
2730-055;ESTRADA CONSIGLIERI PEDROSO 71, D 6 DTº
2730-081;RUA FERREIRA DE CASTRO, 20 C
2730-098;Av. Infante D. Henrique - Pavilhão
2730-195;TERCENA
2735-073;Avenida dos Bons Amigos,14 B AGUALVA-CAC
2735-076;Av. dos Bons Amigos - Nº5 1º A
2735-101;ESTAÇÃO CP9000 LJ6
2735-165;R.PONTE NOVA 1, 1.A
2735-302;Rua Nova Zambujal , 6
2735-337;ESTRADA DAS LIGEIRAS  ARM 1 LT 2
2735-402;RUA DOS LUSIADAS
2735-503;ESTR.DE TALAIDE-CRUZ.SÃO MARCOS PV.4
2735-563;RUA CIDADE DE CASTELO BRANCO, 1, LJ 1
2739-510;R. Marciano Tomaz da Costa 24 Arm. 6
2739-512;Estrada de Paços de Arcos, 88, Arm. 9
2740-009;RUA ALFREDO MARCENEIRO 1A
2740-119;Av Dr Mário Soares, Nº 33 e 33A (Ex: Lot
2740-120;AV.CAVACO SILVA 33
2740-122;TAGUSPARK NUCLEO CENTRAL ESC 337
2740-123;AV DOMINGOS VANDELLI
2740-135;CSL.DESERTO-PORT.SALVO
2740-244;Lagoas Park, edificio 3,
2740-245;Lagoas Park
2740-262;Lagoas Park
2740-264;Lagoas Park - Edificio 6 - Porto Salvo
2740-265;LAGOAS PARK EDIFICIO 8 PISO 2
2740-266;EMPREENDIMENTO LAGOAS PARK
2740-298;LAGOAS PARK, EDIF. 5, TORRE C, PISO 3
2744-005;Av Dr Mário Soares ( Tagus Park ), Edif
2745-012;RUA CIDADE DESPORTIVA DE MONTE ABRAÃO
2745-142;Avenida Elias Garcia, 94
2745-167;R. MATEUS VICENTE DE OLIVEIRA 10 B
2745-175;AVENIDA MIGUEL BOMBARDA 69
2745-187;RUA 9 DE ABRIL 6 B
2745-243;Rua Dr. Antonio Correia de Sa,7 e Rua Pr
2745-283;PTA. LUIS DE CAMOES - COMPLEXO PAROQUIAL
2745-300;Avenida da liberdade, n 29/31
2745-755;Rua Direita de Massamá (Massamá), Lote 3
2745-807;AV JOSE REGIO LT 10 LJ D
2745-838;R. SEBASTIAO E SILVA 53 E 53A
2745-851;R. DA TASCOA, 16 FR/4M
2745-872;R. Franc- Ribeiro Spinola
2749-504;ESTRADA PALMEIRAS 55
2750-181;Av.de Nossa Senhora do Rosario 753
2750-304;R. MARECHAL CARMONA 1
2750-311;R. Carlos Ribeiro - Nº50 2º
2750-326;AL C GRANDE GUERRA ED S.JOSE 4º 402
2750-424;AV. MANUEL JULIO CARVALHO E COSTA 15 LET
2750-428;R. D. MARIA  DO CARMO FRAGOSO CARMONA 25
2750-478;Largo rodireus de Lima 15
2750-483;R. Sebastião José De Carvalho Melo 6
2750-494;AV. SINTRA 1258
2750-511;Av. 25 Abril 20A
2750-512;AV.25 ABRIL,850C
2750-641;Rua Visconde da Gandarinha, 166
2750-834;ESTRADA DA MALVEIRA 900
2754-536;AV.MARGINAL 8554
2755-001;ALTO DA BELA VISTA ED 16
2761-001;ENCOSTA REDUTO SUL
2765-201;AVENIDA BOMBEIROS VOLUNTÁRIOS 146
2765-211;Av.Clotiilde 240 D
2765-254;Av. Marginal
2765-301;Rua Consul Aristidis Sousa Mendes 12A
2765-337;Av. Mem Ramires 94
2765-471;RUA BEM LEMBRADOS 141
2765-478;R. EGAS MONIZ 131 A
2765-486;PRACETA PADRE JOÃO CABEÇADAS
2770-022;R.CALVET MAGALHAES,242
2770-023;ALAMEDA CALUST GULBENKIAN, 7
2770-129;ESTRADA DE PAÇO DE ARCOS, Nº 26
2770-153;R.CALVET MAGALHAES,245-P.0 NOR
2770-161;AV. SENHOR JESUS DOS NAVEGANTES Nº4
2770-203;QTA DA FONTE EDIF. PLAZA II PISO 0
2770-213;Rua Costa Pinto 127A
2775-003;Rua Miguel Bombarda, 393 - A
2775-225;RUA LATINO COELHO Nº 36 - 2
2775-226;RUA CAPITÃO LEITÃO Nº 197-1.º B/C
2775-248;Largo do Calvário, 4
2775-290;R. TEOFILO BRAGA, Nº 2
2775-291;RUA DE TIMOR, 41 B
2775-530;ESTRADA SASSOEIROS 96/A
2775-576;Rua de Gaza 17B - Loja
2775-595;R. DR. JOSÉ JOAQUIM ALMEIDA 670C
2775-687;Estrada da Torre 1560
2775-734;RUA SANTA LUZIA, 326 B
2775-771;AV. DR. FRANCISCO SÁ CARNEIRO 279
2775-785;R. MISSIONARIOS ESPIRITO SANTO LJ 733B
2780-053;AV. DAS DESCOBERTAS Nº 59 4 PISO
2780-149;R. QTA DAS PALMEIRAS 31 A
2780-216;R.CANDIDO REIS,48
2780-227;AV. COPACABANA, 19 - 2º A
2780-278;AV BOMBEIROS VOLUNTARIOS SN
2780-322;Avenida Marginal
2780-337;R JOSE JOAQUIM DE ALMEIDA Nº 2LJ. 4ED
2785-000;COVA CABEÇA DO CAÇAO TRAJOUCE
2785-034;ESTRADA NACIONAL 249-4 KM
2785-155;Avenida 5 de Junho n.º 109 Trajouce
2785-163;RUA PRINCIPAL Nº63 BAIRRO DA MINA
2785-583;Estrada de Polima - Nº552
2785-595;LARGO DE S. DOMINGOS DE RANA
2785-612;AERODROMO MUNICIPAL DE CASCAIS, TIRES
2785-630;R. DO MERCADO 51 RC A
2785-632;AERODOMO MUNICIPAL DE CASCAIS AV AMALIA
2785-653;EST. NAC.249KM4-QTª DAS MARINELAS-TRAJOU
2785-656;RUA ALFREDO SILVA, N431
2785-741;Av. Aristides de Sousa Mendes, 79
2785-754;EN.249,KM 7.2-ABOBODA-AP.201
2790-034;RUA DA BARRUNCHEIRA N 6 3º PISO
2790-072;AV. DO FORTE 6-ED.RAMAZZOTTI PISO 01.01
2790-099;Rua Latino Coelho, 144-A
2790-114;EST DA OUTURELA 118
2790-122;Praceta das Fábricas 5
2790-124;EST.PORTELA,9-PISO 1
2790-126;C.C. Allegro - Loja 32
2790-138;R.PROLETARIADO,4
2790-194;Estrada da Circunvalação à Quinta do Pai
2790-224;AV. COMENDADOR NUNES CORREA 44
2790-236;Avenida dos Cavaleiros nr.67
2790-237;R.QTA PAIZINHO,10-12 P.2
2790-307;R. ANTONIO FELICIANO DE CASTILHO 38 A
2790-463;AV TOMAS RIBEIRO 43 NEOPARK
2792-242;RUA CENTRAL PARK, EDIF.6, 2ºA
2794-023;Rua Fraternidade Operaria, 5
2794-050;Estrada de Queluz 91
2794-052;EST DA OUTURELA 119
2794-058;R. DA QUINTA DO PINHEIRO 8
2794-059;AV.CAVALEIROS,70
2794-090;RUA FRATERNIDADE OPERÁRIA 8
2795-024;Al. António Sergio N.57
2795-053;AV.CAROLINA MICHAELIS,29 B
2795-118;Av. Duque de Loulé, 50
2795-164;RUA RANGEL DE LIMA 5
2795-183;AV. TOMAZ RIBEIRO Nº16
2795-240;R. ALEXANDRE HERCULANO EDIF. 1 6º
2800-066;AV.PROF. EGAS MONIZ Nº40 G
2800-132;RUA CAPITÃO LEITÃO N 34 B
2800-181;Av. Dom Nuno Alvares Pereira, 75A/B
2800-455;Rua Manuel Febrero, 85
2800-530;RUA UNIÃO PIEDENSE, Nº 33 1ºESQUERDO COV
2800-691;R. GALILEU SAUDE CORREIA 1A
2800-714;R.D.SANCHO I,30
2804-585;PRT.RICARDO JORGE,2-2A
2805-030;PR.PORTAGEM-ESTAL.PTE.25 ABRIL
2805-106;RUA CABO DA BOA ESPERANÇA Nº10-B
2805-119;Largo 5 de Outubro,45
2805-150;AV.FUNDACAO, 16-B
2809-009;AV.RAINHA D.LEONOR
2809-011;R.RAMIRO FERRAO
2810-034;AV. ARSENAL DO ALFEITE 78 A
2810-069;R. QUINTA DO GATO BRAVO LT. 12 - ARMZ. 5
2810-083;R.JOAQ.PIRES JORGE,3
2810-235;RUA JORGE PEREIRA
2810-334;R.D.DUARTE,BL.VXZ-CV
2810-500;C.C. ALMADA FORUM LOJA 1.99 PISO 0
2814-510;R.JOAQ.PIRES JORGE,10
2814-512;ESTRADA DA ALGAZARRA
2814-515;R.SERGIO MALPIQUE,FEIJO
2819-504;PCT.FREDERICO FREITAS-QUINTINH
2820-287;R.ANT.ANDRADE-EN.377,Nº1183
2825-015;Rua do Miradouro de Alfazina
2825-102;RUA DOS TRABALHADORES RURAIS N 96 A
2829-506;AV. GENERAL HUMBERTO DELGADO, 47
2829-516;Campus da Caparica - Qta. da Torre
2830-056;R.VOZ OPERARIO EB1 N.6
2830-090;RUA MIGUEL BOMBARDA 327
2830-206;R.PROF.AZEVEDO GOMES,1-B
2830-222;QTA REBELAS,LT.5
2830-355;Rua Miguel Bombarda,28
2830-411;Planet Retail Park Barreiro
2835-116;R.EDUARDO MONDELANE,2
2835-127;RUA GIL VICENTE 44 R/C
2835-720;Rua Gago Coutinho 16
2840-000;QTA NOVA RIO JUDEU
2840-063;RUA JOSE VICENT GONCALVES ARM.6 -8E
2840-072;PCT.ANTONIO ALM.COSTA, 2
2840-131;R.QTA.ROSAS,15-B
2840-167;AV.PONTE,LT.357A
2840-183;R.DESEMBARGADOR
2840-185;Rua Eugénio dos Santos, lote 96/97
2840-210;PRACT. ALVARO VIANA DE LEMOS S/N
2840-263;Avenida 23 de Julho de 1833,Rio Sul Shop
2840-436;Rua General Humberto Delgado 30ª Esc.2
2840-588;PRT.EMIDIO SANTANA,12A/B
2845-137;R.25 ABRIL 35 C
2845-164;Rua Santo Condestável,10 B AMORA
2845-367;Rua das Flores 12 A/B
2845-483;Avenida de Belverde 70
2845-547;ESTRADA NACIONAL 10
2845-607;RUA DE CACHEU, 7A
2855-143;Rua da Cidade de Setúbal 71A
2855-162;Rua Amadeu de S. Cardoso 11
2855-366;Av.25 de Abril,71A
2855-382;Avenida Vale de Milhacos 245
2855-429;RUA DA NIZA, N 23
2855-591;R.ALVARO FERREIRA ALVES,56E
2855-699;Rua Santiago Kastner,NE,Lj 2/2A CORROIOS
2860-090;PRACETA PATIO DE AGUA 321
2860-422;Praça da Republica,13 Moita
2860-483;EDF.MERCADO MUNICIPAL,LJ.27
2865-063;AV.LIBERDADE
2865-601;R. Luís de Camoes, Lt. 247 - A
2870-044;RUA ANTÓNIO TAVARES MARQUES 262
2870-097;R D.Nuno Alvares Pereira 141
2870-100;Forum Montijo - Rua da Azinheira, Arm.D
2870-127;RUA MANUEL GOMES NEPOMUNE 9- B
2870-348;R. JOSE MARQUES 220
2870-353;RUA MANUEL TIAGO Nº81
2870-363;RUA SERPA PINTO Nº60
2870-480;RUA DA CORTIÇA Nº37
2870-491;ESTRADA SEIXALINHO
2870-819;R.DE MOCAMBIQUE S/N
2870-823;RUA VASCO DA GAMA Nº63 1ºESQ
2885-331;Rua dos Martires de Timor 34
2890-028;Largo de São João,26 ALCOCHETE
2890-145;AV. EURO 2004
2890-154;AV EURO 2004 Nº1247
2890-161;PQ INDUSTRIAL DO BATEL LT.33
2890-164;Estrada Real Pinheiro do Marco, 289
2890-182;Monte do Pereiro Lote 10
2890-189;Rua dos Jasmins Nº541 - PI Batel
2890-190;R. ALECRINS 374 POLO IND BATEL
2894-002;Edifício Logista, Lote 1 A - Palhavã
2900-052;AV. ANGOLA Nº 12 B
2900-058;AV.DR.ANTONIO RODRI.MANITO
2900-065;AV.ANT.RODRIGUES MANITO,49.1-L
2900-067;AV. Dr. ANTONIO RODRIGUES MANITO 83
2900-205;AV. ALEXANDRE HERCULANO , 30
2900-229;RUA ANTAO GIRAO Nº31
2900-305;AV. RODRIGUÊS MANITO 91A
2900-340;Rua Damão 6 R/c
2900-343;AVENIDA GENERAL DANIEL DE SOUSA 54, 56
2900-354;RUA DA ESCOLA TECNICA SET
2900-392;E.BAIXA PALMELA
2900-407;AV. INDEP. DAS COLONIAS Nº11 C
2900-412;RUA JOÃO DE DEUS 1
2900-452;AV.LUISA TODI 266
2900-504;RUA DO MORMUGÃO 40
2900-516;RUA OCIDENTAL DO MERCADO Nº57 1ºESQ
2900-599;RUA SANTA CATARINA Nº24
2900-650;RUA TRABALHADORES DO MAR 16,2b, 2 B
2900-721;QUINTA DA VARZINHA
2900-722;Estrada Nacional, Nº 10 Km 37
2901-864;FABRICA SECIL-OUTAO
2910-000;PARQUE INDUSTRIAL SETÚBAL Nº 17 B
2910-028;RUA CARLOS DANIEL Nº10 - A
2910-121;RUA DOS PINHEIRINHOS Nº6
2910-276;Estrada Municipal Mourisca - Qta, V. Ros
2910-319;EST.CIPRESTES,MIRAVENTOS 1
2910-385;AV. DO ALENTEJO Nº49
2910-394;C.C ALEGRO SETUBAL - AV. ANTERO QUENTAL
2910-413;RUA BAIRRO AFONSO COSTA Nº14
2910-433;AV. BENTO GONCALVES 27A
2910-450;Rua Camilo Castelo Branco Nº 163, Loja 1
2910-524;ESTRADA DA GRAÇA
2910-539;AV. JAIME CORTESÃO Nº 100
2910-609;RUA DO MIRANTE
2910-741;Az Cruz Peixe -Ed A P0 ArmzPeças
2910-836;AV. NUNO ALVARES Nº 23 Loja B
2910-845;BLUE BIZ PARQUES
2925-483;ESTRADA NACIONAL10, GATOASSISTE GATOASSI
2925-511;EN 10, QTA BASSAQUEIRA
2925-542;R. Jose Augusto Coelho 27
2926-901;VILA NOGUEIRA AZEITAO
2950-007;ESTRADA NACIONAL 252, KM 11
2950-037;RUA LUSIADAS ESCOLA EB1/J
2950-151;RUA 5 OUTUBRO CCI  2827 A
2950-201;AV. DA LIBERDADE, LOTE 1 LOJA - B
2950-206;RUA D. JOÃO DE CASTRO Nº12
2950-246;R. DA ESCOLA PREPARATORIA 2
2950-402;PARQ. IND. DAS CARRASCAS
2950-548;FONTAINHAS 189
2950-603;AVENIDA VISCONDE DO TOJAL - CABANAS 275
2950-659;PARQUE IND. AUTOEUROPA
2950-677;QUINTA DA TORRE LT ICOPA
2950-678;QUINTA MARQUESA 1
2950-731;RUA JOAO DE DEUS
2950-805;AV. VILA AMÉLIA 171
2950-808;Z. IND. VILA AMELIA 125
2951-503;EN.252,KM.12
2955-010;RUA COOP. AGRÍCOLA NOVENSE- HERD. MONTE
2955-114;AV. LIBERDADE 44
2955-123;RUA 25 ABRIL 40
2955-213;RUA PEDRO ALVARES CABRAL Nº26
2957-007;Rua do Ferro Zona Ind. Vale do Alecrim L
2965-209;R DO MACHUQUEIRO
2965-261;RUA DOS CARDOSOS, CCI 10657
2965-313;Rua Liberdade, 24 POCEIRÃO
2965-557;RUA ALBERTO VALENTE 9
2965-671;Dep. APA - Herdade da Pernada - S/n
2970-277;RUA CARLOS CÉSAR 3
2970-516;RUA DO PINHEIRO - MAÇA
2970-628;RUA GENERAL HUMBERTO DELGADO
2970-634;Avenida 25 de Abril
2970-726;R. CONS. RAMADA CURTO SESIMBRA
2970-805;ESTRADA NACIONAL 378
2971-908;LUG.COVAO-SANTANA-AP.1053
2975-138;RUA RIO CHANÇA, LOTE 480 BOA AGUA 1
2975-192;AV. LIBERDADE, LOT 1661 1661
2975-246;Avenida Principal , Lote 1126(Quinta do
2975-260;RUA CAMILO CASTELO BRANCO
2975-285;RUA JOSÉ MALHOA, Nº1084 R
2975-316;R. ANTONIO JOSÉ DE ALMEIDA CONDE II
2975-325;RUA JOSE RELVAS LOTE 640
2975-333;AV.COVA DOS VIDROS LT3216 1ºE
2975-339;Praceta da Juventude Lot 11-14
2975-350;R. DAS DESCOBERTAS, 350
2985-033;AV. BOMBEIROS VOLUNTARIOS CANHA
2985-201;ESTRADA NACIONAL 4, 42,5KM
3000-000;R.BRIG.COR.CARDOSO 72
3000-031;Rua Antero de Quental 42  Dto
3000-090;AV  CALOUTE GULBENKIAN  SALA 1 No 4
3000-098;Rua do Carmo - Nº54 - 4º X
3000-125;ESTRADA DE COSELHAS, 107
3000-150;AV. EMÍDIO  NAVARRO Nº 8
3000-151;Av. Emidio Navarro 92 R/c
3000-173;R.DOMINGOS FERREIRA PINTO, N.º 6 A 10
3000-177;AV.FERNAO DE MAGALHAES, 495 - 6ºE
3000-178;Av. Fernão de Magalhães, 619-1º Sala 119
3000-186;RUA FILIPE SIMÕES
3000-222;Rua do Instituto Maternal 11
3000-226;R JOAO MACHADO Nº 100 1º DTº
3000-253;Pça.Machado de Assis,7 a 9 Celas
3000-268;Rua Mario Pais 7
3000-315;RUA PADRE ANTONIO VIEIRA
3000-345;Rua Rodrigues de Gusmão, 21
3000-350;Avenida Sá da Bandeira, Loja 4 R/c
3000-351;AVENIDA SÁ DA BANDEIRA R/C,LJ.4
3000-600;Rua Camilo Pessanha, 1
3001-903;R. JOÃO MACHADO, 100 - S. 303/304
3020-001;EN.1-KM.194,ADEMIA-SOTINCO LJ.
3020-112;Rua da Liberdade, 63
3020-171;R. ENTRE VINHAS, 1-EIRAS
3020-199;Rua Adriano Lucas S/N, Pragueira-Eiras
3020-265;Parque Empresarial de Eiras Lote 20
3020-303;R.MANUEL MADEIRA-PEDRULHA
3020-323;RUA ALTO FORCADAS
3020-324;Ribeira de Eiras, Armazém 2
3020-479;Praceta Prof. Robalo Cordeiro
3025-028;ALTO RELVINHA-EIRAS
3030-163;R.CAMERA PESTANA,74-2.
3030-175;R. do Brasil 239, 1º
3030-181;rua dos combatentes nº 126 A
3030-243;QTA FONSECAS,LT.5 LJ.6-ARREGAC
3030-325;R. FELICIANO CASTILHO LT4 LJ2
3030-403;Rua Luís António Duarte Santos 20A
3030-416;R.PADRE ANTONIO NOGUEIRA GONCALVES LOT:2
3030-775;RUA DO BRASIL 117
3040-206;Rua da Árvore - Santa Cla 57A
3040-540;Lote 15 - Coimbra Inovação Parque
3040-584;RUA DA FONTITA N º 23
3040-881;TAVEIRO
3044-520;QTA.SAO GEMIL
3045-016;Rua da Bayer
3045-081;Rua Infante D. Henrique n 61 loja Fala
3045-504;E.N.1-7 - Loja H
3045-508;PARQ.IND.TAVEIRO,L-5/6
3050-032;Rua 23 Abril, 56
3050-078;ZONA INDUSTRIAL, LOTE 16
3050-183;ZONA IND.PEDRULHA-LT.13
3050-330;Praca do Choupal 19
3050-901;ZONA IND. PEDRULHA, LOTE 44, CASAL COMBA
3060-201;Largo Conselheiro Ferreira Freire,3
3060-202;Largo Cândido Reis 15-r/c-s 4
3060-318;Praça Florindo José Frota FEBRES
3060-420;RUA DOS OLIVAIS 52
3060-711;Rua das Escolas 287 R/C
3060-732;Rua do Pinheiro Manso, 7, Criação
3070-301;Avenida 25 de Abril,Vila de Mira MIRA
3070-492;Polo 2, Lote 6
3070-541;Rua Isabel Vaz 279
3080-048;R. ARNALDO SOBRAL Nº 49 S 206
3080-073;Rua 5 de Outubro,9 a 21
3080-154;PASSEIO INFANTE D.HENRIQUE Nº 40
3080-254;Lg. Grupo Caras Direitas, 5 - BUARCOS
3080-437;ESTRADA NACIONAL 109
3081-851;LAVOS-AP.5
3090-380;ZONA IND.GALA, LT.6-GALA
3090-446;RUA S.EULALIA 1
3090-459;RUA DA LIBERDADE 14/16
3090-461;LARGO DA IGREJA 2
3100-081;R DOS BOMBEIROS 9
3100-354;Av. Infante D. Henrique, nº21
3100-462;Avenida dos Heróis do Ultramar,5 POMBAL
3100-465;Rua Custódio Freire 68 1º
3100-474;Rua de Anciao S/N
3100-477;RUA 1º DE MAIO 18
3100-480;Rua Dr. José Santos Alves, nº 24 3º Drt
3100-485;R PROF. DR. CARLOS ALBERTO MMOTA PINTO
3100-508;Rua Cartilha Maternal João de Deus
3100-517;R.MANUEL MOTA,35-Z.IND.FORMIGA
3100-814;RUA PRINCIPAL
3100-822;Rua do Lar S/N Trás-os-Matos
3101-901;AV. HERÓIS DO ULTRAMAR
3105-032;R. PRINCIPAL S/N
3105-085;AV. JOSÉ MARIA DUARTE JÚNIOR, 27
3105-137;Rua da Igreja 131
3105-377;RUA DA CAPELA MATOS DE RANHA 14
3105-423;Rua de Leiria,  Pocejal
3105-451;RUA DAS ESPINHEIRAS, 4
3105-463;Rua Lusiadas S/n
3105-501;Rua Eng. Guilherme Santos 32
3130-400;Rua do Cadaval, 28
3200-209;Praça Cândido dos Reis, Nº 2A LOUSÃ
3220-119;ZI de Perreira lote 1
3240-312;Rua 5 de Outubro
3250-185;RUA 15 de Maio n.º 4 - AP 50
3250-293;Vendas de Maria
3280-100;Sarzedas de São Pedro
3280-909;Praça Amarela
3300-035;Rua Saul Brandao 16
3305-110;Av. Padre José Vicente nº 32 - 1º D
3320-229;RUA RANGEL DE LIMA 104
3330-306;RUA DR. PADRE ANTONIO DINIZ 49
3330-909;PARQUE INDUSTRIAL POLO 2
3350-157;Praça Luís de Camões,NE VILA NOVA DE POI
3360-258;AV.OLIV.MATOS,5-LJ.F/G
